Date,Price,Open,High,Low,Vol.,Change %
45505,0.8872601673791001,0.8763250624528398,0.8807545823119541,0.8660938595412108,1.6021835811494448e-12,0.6885133981908175
45504,0.8763150220617436,0.8991773074584442,0.8988571278133026,0.899211340336066,9.784123227271926e-13,0.6284348864994026
45503,0.8991592944345205,0.9081250961517329,0.9013830303810354,0.9109263675560146,1.0339562138535314e-12,0.6530124594640724
45502,0.9081539793934084,0.9295194977399763,0.945288687115703,0.9289465220271859,1.6302418354297604e-12,0.6321897934801161
45501,0.9295137917037295,0.9241364658652191,0.9203031668119512,0.9367026882015269,4.94550590750323e-13,0.6791261307390337
45500,0.9234587186750352,0.9244573379339649,0.9363288265888176,0.9323895898702957,1.2927792941535846e-12,0.6670080218467315
45499,0.9244185620520426,0.8935261496084335,0.9190321712523914,0.9173826755734864,1.1236662785593021e-12,0.7235023041474654
45498,0.8935086744929317,0.8871409419573197,0.8880777983841245,0.8838353671098832,1.4735355309118078e-12,0.679979518689196
45497,0.8872249975454387,0.8955348966689376,0.9024624259195339,0.9083548123654009,9.965452081464441e-13,0.6540365250042669
45496,0.8955382669771382,0.9191768679076651,0.9123802865517262,0.9136565143347527,1.3231280181710688e-12,0.6279228537293053
45495,0.9192163574896359,0.9280850970308345,0.9228919609896508,0.9297958022140571,1.0425454753679137e-12,0.6535244922341696
45494,0.9280835518015015,0.9132780964520926,0.9211953501161302,0.9182912423353574,8.957645397110251e-13,0.6943164362519201
45493,0.9132799826495488,0.9063800795586909,0.9099845549906687,0.9246912281065794,6.237712584222523e-13,0.680832906639358
45492,0.9063764373837747,0.8668820465484275,0.9071178676526511,0.8812445437823946,1.5767975415624927e-12,0.7407407407407405
45491,0.8668558022165789,0.8684820113843652,0.8736478303857158,0.8801684924461493,9.736405107747579e-13,0.6658132787165045
45490,0.8684487025994904,0.8825828003780136,0.887535175423714,0.8897136310211075,1.2568952682712764e-12,0.6434545144222563
