Date;Price;Open;High;Low;Vol.;Change %
45505;0.894634052810343;0.884421161018945;0.8893043539653833;0.8732874983169516;0.08400132096430395;0.6885133981908175
45504;0.8844047879916731;0.9057774357682343;0.9061089658992783;0.9046258583546519;0.05129744713640958;0.6284348864994026
45503;0.9057549030349513;0.9141394778208028;0.9084537638963565;0.915711536735335;0.05420957298828145;0.6530124594640724
45502;0.9141612797195136;0.9341333435571062;0.9492114309920654;0.9327636214712086;0.08547239484823922;0.6321897934801161
45501;0.9341240276103868;0.9291026996237286;0.9260173463458081;0.9401031147614559;0.0259289281175258;0.6791261307390339
45500;0.9284649939739236;0.9294025665321145;0.9408939830881274;0.9360217225438714;0.06777947901968437;0.6670080218467315
45499;0.9293620576312042;0.9004962181168906;0.09140231682877951;0.9218210021991832;0.05891300649474117;0.7235023041474654
45498;0.9004738687410979;0.8945290035655408;0.8961025031091995;0.8900759054800054;0.07725639716993404;0.679979518689196
45497;0.89460118330229;0.9023734671187035;0.9094557679043724;0.9132781293478749;0.052248141143034416;0.6540365250042669
45496;0.9023707132683247;0.9244677704689973;0.9186625283086498;0.9182950159328576;0.06937064056761436;0.6279228537293053
45495;0.9245001095650269;0.9327928426287511;0.9284205266902369;0.9335672770521969;0.054659901728261635;0.6535244922341696
45494;0.932787334282897;0.9189551486737393;0.9268455610407808;0.9226807593914097;0.046964283927266905;0.6943164362519201
45493;0.9189520105182426;0.09082818036926077;0.9164385681932972;0.9287369283245814;0.032703873827894366;0.6808329066393582
45492;0.9125000000000001;0.8755963106785482;0.9137774193373196;0.8876242650688927;0.08267034935502918;0.7407407407407407
45491;0.8755642598882437;0.8770915374546092;0.08718928371648446;0.886606020824918;0.05104726450308726;0.6658132787165045
45490;0.8770529746904788;0.8902692503601142;0.8955987856471751;0.8956383802342803;0.06589810561710048;0.6434545144222563
45489;0.8902076257258683;0.886112191301395;0.8856602093075039;0.8750673219334859;0.09343820989322205;0.6757125789383853
45488;0.8865467842664622;0.8319649908807598;0.8795504287708208;0.8504948162111216;0.09582995586778348;0.780679296808329
45487;0.8319354661991892;0.810237647948034;0.831451520928035;0.8298648512185269;0.0472544957819208;0.7144563918757467
45486;0.8102265256929988;0.7922935573800122;0.8110801548897253;0.8097061397603339;0.03404485274250203;0.7077999658644819
45485;0.7920839268105621;0.7846380510567912;0.7933536449592953;0.7929471859431803;0.05662133357350867;0.685099846390169
45484;0.7845814615974581;0.7902191356165209;0.8053491807463165;0.07952824155109735;0.06618831747175438;0.6565966888547533
45483;0.7901884518461707;0.7942488539333228;0.8052052614714524;0.8014970714958933;0.05938334984538714;0.6601809182454343
45482;0.7941971622658048;0.7761897459209884;0.07786440088849787;0.7891687424262824;0.06403674682518239;0.7083119986345793
45481;0.7761915196669223;0.764262163094736;0.7878534847472723;0.007068803016022621;0.10272498924214676;0.6951698242020823
