Date,Price,Open,High,Low,Vol.,Change %
44960,234312,234291,236941,232338,349.36K,0.02%
44959,234276,237262,242072,233981,382.86K,-1.26%
44958,237256,231247,237845,228096,333.18K,2.60%
44957,231251,228322,232629,227249,289.38K,1.28%
44956,228322,23746,23794,2256,339.62K,-3.88%
44955,237531,230235,239529,229733,320.86K,3.15%
44954,230279,230746,231823,228898,156.96K,-0.20%
44953,230746,23016,234803,226029,310.36K,0.25%
44952,23016,230552,232595,22869,320.97K,-0.17%
44951,230551,226325,23779,223663,388.18K,1.87%
44950,226325,229163,231561,225171,334.17K,-1.23%
44949,229155,22709,231618,225279,327.85K,0.91%
44948,227078,227757,230687,22323,280.64K,-0.30%
44947,227757,226775,233045,224611,382.69K,0.43%
44946,226772,210749,227185,208793,373.74K,7.57%
44945,210812,206706,211694,206697,275.76K,1.99%
44944,206706,211371,215841,204483,388.67K,-2.21%
44943,211371,211844,215064,209262,310.04K,-0.22%
44942,211842,208801,214168,206989,337.46K,1.46%
44941,208798,20956,210322,205857,205.80K,-0.37%
44940,209582,199269,211856,198986,458.21K,5.17%
44939,19927,188508,199816,187238,426.67K,5.71%
44938,188513,17941,190553,179155,522.01K,5.07%
44937,179423,174405,179898,173239,291.53K,2.89%
44936,174391,171801,17491,171517,247.14K,1.51%
44935,171801,17119,173908,171071,301.24K,0.36%
44934,17119,169436,17119,169138,144.84K,1.04%
44933,169436,169509,169796,169097,110.48K,-0.04%
44932,169509,168298,170123,167076,233.47K,0.72%
44931,168298,168522,168779,167723,178.96K,-0.13%
44930,168521,166742,169765,166565,247.39K,1.07%
44929,166742,166731,167732,166072,178.73K,0.00%
44928,166743,166184,167669,16551,136.03K,0.34%
44927,166184,165375,166219,164997,107.84K,0.49%
44926,165374,166072,166359,164873,130.44K,-0.42%
44925,166072,166364,166444,1636,192.76K,-0.18%
44924,166364,165462,166591,164966,181.47K,0.55%
44923,165462,167059,167811,164742,217.96K,-0.96%
44922,167061,169182,16964,166101,192.18K,-1.25%
44921,169181,168318,169361,167994,133.36K,0.51%
44920,168318,168357,168529,16733,132.89K,-0.03%
44919,168372,167786,168558,167778,110.12K,0.35%
44918,167791,168205,169107,16768,184.12K,-0.25%
44917,168206,168318,168622,165661,198.28K,-0.07%
44916,168318,169027,169194,16735,174.34K,-0.42%
44915,169028,164413,170313,164007,284.57K,2.81%
44914,164413,167411,168095,163312,207.93K,-1.79%
44913,167411,16777,168257,166665,124.29K,-0.21%
44912,167771,16629,167944,16587,164.49K,0.89%
44911,166296,173567,175185,165424,303.56K,-4.19%
44910,173561,177964,178461,172982,263.44K,-2.47%
44909,177964,177786,183518,176821,318.98K,0.10%
44908,177786,172109,179516,170945,328.71K,3.30%
44907,172104,170932,172325,168785,249.39K,0.68%
44906,170933,17127,172629,170806,167.20K,-0.20%
44905,171272,171257,172205,171057,148.81K,0.01%
44904,171257,172256,172886,170821,260.84K,-0.58%
44903,172257,168352,172942,167658,261.64K,2.32%
44902,168352,170894,171267,167153,244.36K,-1.49%
44901,170893,169663,171011,169149,246.19K,0.72%
44900,169665,171069,173952,168869,268.72K,-0.85%
44899,171126,168848,171981,168816,197.12K,1.35%
44898,168845,170934,171326,168621,169.29K,-1.22%
44897,170936,169722,170962,167999,227.01K,0.72%
44896,16972,171634,172447,168689,266.14K,-1.12%
44895,171639,164408,172155,164332,348.22K,4.40%
44894,164404,162119,165314,161001,271.58K,1.41%
44893,162117,164261,164814,160135,284.84K,-1.30%
44892,164256,164564,165954,164146,173.25K,-0.19%
44891,164565,165123,166863,163879,194.94K,-0.34%
44890,165123,166006,166118,163609,204.07K,-0.54%
44889,166012,166049,167856,16472,229.59K,-0.14%
44888,166239,162169,166776,161623,305.08K,2.53%
44887,162129,157766,162746,156204,287.21K,2.77%
44886,157762,162786,162879,155042,372.15K,-3.13%
44885,162867,166993,167493,162092,172.83K,-2.47%
44884,166992,166522,168149,166089,114.89K,0.37%
44883,166383,167154,168463,16553,241.96K,-0.32%
44882,166912,165405,167397,164258,257.00K,0.91%
44881,165405,168954,169934,164082,295.73K,-2.10%
44880,168951,16615,17112,165439,337.15K,1.69%
44879,166137,16325,171584,15834,442.46K,1.77%
44878,163245,168039,169465,162749,210.80K,-2.80%
44877,167952,170499,171008,166339,192.91K,-1.49%
44876,170499,175891,176794,164355,466.35K,-3.07%
44875,175891,15887,181382,157993,720.74K,10.71%
44874,158869,185389,185838,156033,869.57K,-14.25%
44873,185274,20589,206675,1726,865.10K,-10.01%
44872,20589,209163,210554,204105,414.24K,-1.56%
44871,209163,212987,213604,20901,242.26K,-1.81%
44870,213016,211457,214647,210841,261.23K,0.74%
44869,211459,202064,212819,201846,499.50K,4.65%
44868,202064,20154,203845,200666,347.23K,0.26%
44867,201544,204829,207783,200658,420.23K,-1.61%
44866,204835,204961,206766,203481,302.72K,-0.06%
44865,204963,20626,208224,2026,327.47K,-0.63%
44864,206263,208094,209223,205225,207.63K,-0.88%
44863,208098,205942,210381,205619,276.54K,1.05%
44862,205944,20293,20744,200582,318.90K,1.49%
44861,202929,207695,208679,202316,365.49K,-2.29%
44860,207695,200868,209815,200629,427.99K,3.42%
44859,200827,193318,204069,19249,371.54K,3.89%
44858,193315,195712,195886,191772,286.94K,-1.22%
44857,195712,192048,196809,190925,180.63K,1.91%
44856,192048,191626,192499,191161,118.24K,0.22%
44855,191626,190429,192455,187033,294.66K,0.63%
44854,190429,191251,193345,189356,253.20K,-0.42%
44853,191239,193282,193586,191012,209.28K,-1.06%
44852,193282,195484,196929,191028,290.07K,-1.13%
44851,195482,192622,196635,191636,248.40K,1.49%
44850,192619,190688,194119,19066,140.95K,1.01%
44849,190687,191817,192187,190008,123.66K,-0.59%
44848,191818,193798,199339,190986,400.45K,-1.02%
44847,193798,191546,194944,182079,455.13K,1.17%
44846,191548,190585,192126,190106,242.18K,0.50%
44845,190591,191343,192613,188687,288.57K,-0.39%
44844,191346,194417,195207,19057,243.77K,-1.58%
44843,19441,194163,195521,193296,127.53K,0.13%
44842,19415,195302,196122,192747,113.50K,-0.60%
44841,195313,199624,200514,193521,263.50K,-2.13%
44840,199567,201575,204367,198737,370.60K,-1.00%
44839,201575,203405,203538,197617,352.76K,-0.90%
44838,203402,196297,204361,195064,368.17K,3.63%
44837,196283,190576,19676,190013,333.03K,3.02%
44836,190522,193119,193899,189373,222.82K,-1.34%
44835,193119,194229,194803,191726,173.91K,-0.57%
44834,19423,195934,201749,192089,490.29K,-0.87%
44833,19593,194202,196315,188779,449.57K,0.94%
44832,19411,190834,197578,185053,581.19K,1.73%
44831,19081,192288,203612,188504,660.12K,-0.75%
44830,192257,188031,193048,186952,516.03K,2.25%
44829,188032,189251,191251,186596,209.71K,-0.64%
44828,189252,192884,193106,18812,258.50K,-1.91%
44827,192935,194041,194773,185548,431.15K,-0.57%
44826,19404,184881,194909,18371,448.63K,4.95%
44825,18489,188751,197584,181918,446.85K,-2.03%
44824,188724,195389,196263,187426,361.18K,-3.41%
44823,195389,194174,196666,182778,423.43K,0.62%
44822,194188,201139,201139,193477,273.11K,-3.45%
44821,201135,198028,201786,19761,204.58K,1.57%
44820,198024,197019,19883,193529,315.59K,0.51%
44819,197017,202223,203214,195323,358.42K,-2.58%
44818,202225,201755,205037,196542,374.22K,0.23%
44817,201755,223953,227025,199096,485.32K,-9.91%
44816,223953,218366,224654,215816,431.98K,2.57%
44815,218349,216504,218364,21363,297.12K,0.85%
44814,216504,213638,217906,211399,331.12K,1.33%
44813,213652,193188,215457,192941,480.37K,10.60%
44812,193174,192815,194447,190345,291.43K,0.19%
44811,192815,187863,194459,185484,319.10K,2.64%
44810,187864,197934,201693,187233,402.43K,-5.09%
44809,197931,199999,200429,196507,238.71K,-1.03%
44808,199999,198322,200178,195947,158.27K,0.85%
44807,198314,199528,200438,196607,157.85K,-0.61%
44806,199527,201316,204282,197647,272.22K,-0.86%
44805,201261,200499,202027,195844,275.08K,0.41%
44804,200439,197934,204691,197934,318.17K,1.27%
44803,197926,202956,205582,195597,308.41K,-2.48%
44802,202958,195513,203945,195512,248.04K,3.81%
44801,195502,200342,201508,195429,159.60K,-2.41%
44800,200339,202499,203436,198498,187.34K,-1.07%
44799,202499,215642,218153,201224,322.16K,-6.10%
44798,215654,213654,218012,213248,190.15K,0.94%
44797,213652,215162,218323,211711,202.40K,-0.71%
44796,215172,214165,21661,209196,228.65K,0.47%
44795,214163,215168,215174,209121,251.83K,-0.47%
44794,215172,211389,216924,210774,177.52K,1.79%
44793,211389,208307,213574,207848,206.94K,1.48%
44792,208313,232016,232023,208078,339.47K,-10.22%
44791,232036,233377,23578,231313,160.97K,-0.58%
44790,23338,238558,244235,231916,239.53K,-2.17%
44789,238568,241026,242408,236938,201.70K,-1.02%
44788,241017,243033,252057,237845,279.28K,-0.83%
44787,243028,244421,249973,241722,177.25K,-0.57%
44786,244425,243989,248829,243187,170.59K,0.18%
44785,243987,239353,244408,236164,194.96K,1.94%
44784,239353,239633,248735,23864,285.36K,-0.12%
44783,239629,231503,242099,227147,243.61K,3.53%
44782,231467,238181,23912,228865,169.62K,-2.81%
44781,238163,231753,242341,231606,197.94K,2.77%
44780,231753,229442,233877,228523,99.36K,1.01%
44779,229442,233082,233444,229236,94.44K,-1.56%
44778,233082,226133,234476,225935,208.90K,3.08%
44777,226121,228222,232145,224387,181.19K,-0.91%
44776,228208,229887,236237,226986,174.66K,-0.73%
44775,229886,232711,234233,226708,177.30K,-1.21%
44774,232712,233034,234844,228638,162.33K,-0.14%
44773,233034,236342,241793,232362,138.84K,-1.40%
44772,236342,237742,246053,235218,168.72K,-0.59%
44771,237743,238502,2434,234514,221.66K,-0.32%
44770,2385,229577,241905,226116,268.32K,3.88%
44769,229583,21248,230278,210475,242.66K,8.05%
44768,212487,213016,213223,207373,201.57K,-0.25%
44767,213019,225823,226533,212754,206.93K,-5.67%
44766,225821,224498,229879,222813,126.66K,0.54%
44765,224604,226836,22991,219717,137.42K,-0.95%
44764,226752,2315,237414,225242,197.54K,-2.06%
44763,23153,232199,234038,223602,217.08K,-0.27%
44762,232152,23412,24258,229444,281.31K,-0.83%
44761,234102,225293,237573,215818,308.91K,3.93%
44760,225258,207856,227149,207706,279.72K,8.37%
44759,207856,212098,216544,207552,132.81K,-2.00%
44758,212099,208252,215613,204844,136.89K,1.85%
44757,208251,205861,211781,203934,164.67K,1.16%
44756,20586,2025,208622,196649,205.28K,1.66%
44755,2025,193316,202508,189422,249.38K,4.75%
44754,193309,199632,200517,192796,167.91K,-3.17%
44753,199632,208472,20855,19897,160.20K,-4.24%
44752,208474,215874,215992,206897,204.68K,-3.43%
44751,215875,216104,219441,213384,190.11K,-0.11%
44750,216112,216371,224821,21207,439.90K,-0.12%
44749,216378,205579,218178,202827,115.81K,5.24%
44748,205611,201804,206549,197853,105.24K,1.78%
44747,202006,202158,207069,193154,122.43K,-0.08%
44746,202158,193106,203038,190525,92.79K,4.69%
44745,193099,192434,196264,187944,65.27K,0.35%
44744,192432,192754,194254,190064,58.57K,-0.10%
44743,192629,199266,207856,189801,150.18K,-3.33%
44742,199266,201113,201551,186827,127.73K,-0.92%
44741,201113,20278,204158,198807,98.97K,-0.82%
44740,20278,207279,212002,202105,83.83K,-2.18%
44739,207302,210377,214975,20568,84.69K,-1.49%
44738,210435,214899,218374,209897,67.21K,-2.08%
44737,214899,212269,215534,209175,66.63K,1.24%
44736,212269,211009,214887,207439,104.56K,0.60%
44735,211007,199673,211898,199075,110.70K,5.68%
44734,199658,207202,208643,197802,125.94K,-3.64%
44733,207204,205716,216893,203717,136.32K,0.72%
44732,205723,205769,209968,196588,140.60K,-0.02%
44731,205772,189834,207635,179837,169.39K,8.38%
44730,189865,204464,207447,176305,267.25K,-7.13%
44729,204446,203913,213154,202441,136.27K,0.28%
44728,203866,225779,229421,202311,144.00K,-9.71%
44727,225779,221375,227544,201258,280.41K,1.90%
44726,221573,224491,232003,208609,251.01K,-1.29%
44725,22448,266063,268576,220063,379.26K,-15.63%
44724,266063,28404,285348,266063,120.02K,-6.33%
44723,284034,290833,294266,281618,82.92K,-2.34%
44722,290833,300974,303256,288849,104.26K,-3.37%
44721,300978,302021,306914,299538,61.72K,-0.34%
44720,302016,311272,313121,298748,87.96K,-2.98%
44719,311288,313703,315566,29235,140.32K,-0.76%
44718,313676,299112,317534,298886,94.01K,4.86%
44717,29913,298651,301669,29539,30.33K,0.16%
44716,298643,297009,299638,294895,33.51K,0.55%
44715,297009,304557,306748,293308,72.13K,-2.48%
44714,304555,297986,306385,296044,81.40K,2.20%
44713,297985,317931,319699,293966,135.09K,-6.27%
44712,317934,317302,323775,312212,86.60K,0.22%
44711,317233,294652,321856,293072,129.56K,7.66%
44710,294652,290271,295565,288387,36.87K,1.51%
44709,290271,286201,291944,285372,43.87K,1.49%
44708,286012,29194,293771,282822,116.41K,-2.06%
44707,292035,295379,298689,280779,126.71K,-1.14%
44706,295406,296487,302023,293535,78.85K,-0.36%
44705,296487,290916,298108,287061,79.42K,1.91%
44704,290933,302873,306448,289136,92.10K,-3.94%
44703,302866,29433,30462,292601,50.60K,2.89%
44702,294346,291887,296232,289539,32.27K,0.88%
44701,291786,303059,307351,287385,98.78K,-3.72%
44700,303059,287004,305251,286821,101.38K,5.66%
44699,286837,304375,306879,286481,92.03K,-5.76%
44698,304375,298567,307201,294845,79.63K,1.97%
44697,29849,313083,313124,291358,100.25K,-4.66%
44696,313087,300786,313838,294994,65.44K,4.08%
44695,300804,292852,302774,286667,70.46K,2.72%
44694,292844,289943,310027,28755,141.23K,1.06%
44693,28976,290734,301367,265005,309.48K,-0.32%
44692,290682,31008,321136,278355,296.90K,-6.25%
44691,310075,300982,326212,29831,235.61K,3.03%
44690,30095,34041,34227,30095,268.09K,-11.64%
44689,3406,35468,35497,33727,671.05M,-3.97%
44688,35468,36003,36119,34773,288.86M,-1.50%
44687,36009,3654,36646,35267,752.84M,-1.46%
44686,36544,39686,39833,36183,1.04B,-7.92%
44685,39688,37717,40021,3766,691.49M,5.22%
44684,37718,38515,38647,37513,367.21M,-2.07%
44683,38514,38472,39134,38061,580.79M,0.14%
44682,38461,37642,38676,37397,276.99M,2.15%
44681,3765,3859,38776,37596,248.22M,-2.41%
44680,38581,39748,39919,38175,382.90M,-2.94%
44679,39748,39243,40382,38888,542.39M,1.29%
44678,39243,38113,39447,37869,426.83M,2.96%
44677,38113,40443,4077,37708,681.47M,-5.72%
44676,40427,39464,40599,38233,654.60M,2.44%
44675,39464,39434,39929,39033,283.63M,0.12%
44674,39418,39709,39973,39291,190.60M,-0.73%
44673,39709,40487,40792,392,421.30M,-1.91%
44672,40482,4137,42969,39793,493.05M,-2.14%
44671,41368,41499,42203,40915,382.84M,-0.33%
44670,41503,40809,41746,40585,268.28M,1.72%
44669,40803,397,41095,38577,484.26M,2.77%
44668,39703,40382,40599,39561,210.01M,-1.68%
44667,40382,40571,40691,40003,151.31M,-0.44%
44666,4056,39936,4085,39781,233.09M,1.56%
44665,39936,41133,41494,39585,294.29M,-2.91%
44664,41133,40072,41515,39581,406.70M,2.63%
44663,40078,39507,40678,39265,468.27M,1.47%
44662,39497,42144,42418,39202,608.38M,-6.27%
44661,42138,4276,43421,41884,255.83M,-1.47%
44660,42767,42275,42809,42129,165.16M,1.16%
44659,42275,4345,43979,42113,467.83M,-2.70%
44658,43448,43166,43893,42747,390.85M,0.64%
44657,43173,45494,45519,43122,649.52M,-5.13%
44656,45506,46614,47201,45388,421.11M,-2.41%
44655,46629,46407,46899,45152,446.12M,0.48%
44654,46407,45813,47435,45554,398.86M,1.30%
44653,45811,46299,47212,45641,345.93M,-1.05%
44652,46297,45529,46728,44261,632.93M,1.70%
44651,45525,47071,47624,45228,520.00M,-3.29%
44650,47075,47449,47714,46601,467.76M,-0.79%
44649,47449,47126,48127,47029,478.82M,0.73%
44648,47105,46859,48199,46672,610.27M,0.52%
44647,46859,44542,46947,44445,388.79M,5.19%
44646,44548,44331,44818,4409,196.30M,0.49%
44645,44331,44013,45112,43622,494.09M,0.72%
44644,44013,42911,44251,42658,491.66M,2.57%
44643,42912,42373,43027,41795,433.96M,1.27%
44642,42373,41022,433279,40893,537.06M,3.29%
44641,41022,41282,41532,4053,406.62M,-0.62%
44640,41276,42241,42301,40922,308.45M,-2.27%
44639,42233,41768,42386,415296,224.59M,1.11%
44638,417678,409146,423084,402348,2.31B,2.08%
44637,409148,411187,41406,405578,1.90B,-0.50%
44636,411187,392825,417016,389532,4.47B,4.67%
44635,392857,39673,398547,382209,2.25B,-0.97%
44634,396711,377895,399143,376136,2.33B,4.97%
44633,377924,388132,392723,376034,1.55B,-2.63%
44632,388143,387302,393553,386665,1.11B,0.22%
44631,387302,394225,40177,382364,2.79B,-1.74%
44630,394163,419339,420291,386035,3.62B,-5.99%
44629,41929,387315,425385,386633,3.60B,8.22%
44628,387448,380206,393515,378866,2.67B,1.89%
44627,380248,384206,39532,371821,3.02B,-0.99%
44626,384031,393963,396681,38115,1.93B,-2.52%
44625,393958,391428,396002,386261,1.50B,0.65%
44624,391427,42463,428487,385949,3.21B,-7.82%
44623,42463,439128,440772,418408,74.11K,-3.30%
44622,439128,444203,452942,433613,80.82K,-1.14%
44621,444203,431872,449005,428766,90.67K,2.85%
44620,431882,377072,439778,374589,108.07K,14.59%
44619,376891,391166,398385,370623,66.14K,-3.65%
44618,391155,392216,400945,386391,41.55K,-0.24%
44617,392096,383392,396837,380426,83.78K,2.27%
44616,383392,372502,393516,343574,180.47K,2.99%
44615,372246,382482,391945,370995,64.84K,-2.68%
44614,382482,370183,384149,363996,82.75K,3.32%
44613,370177,38355,394441,368689,91.82K,-3.49%
44612,38355,400896,401203,380422,47.92K,-4.33%
44611,400903,400001,404343,396666,25.78K,0.23%
44610,400001,405325,409355,39505,64.96K,-1.36%
44609,405528,438855,441671,401038,72.63K,-7.59%
44608,438836,445409,445529,433776,41.40K,-1.48%
44607,445444,425503,447226,424601,56.34K,4.69%
44606,425503,420611,427997,415913,53.60K,1.16%
44605,420611,422055,427251,418801,25.88K,-0.34%
44604,422052,423884,430064,417768,37.88K,-0.43%
44603,423884,435193,439151,420234,69.95K,-2.60%
44602,43521,443889,457552,432425,89.69K,-1.96%
44601,443889,440382,448004,43163,50.92K,0.80%
44600,440382,438339,453998,42705,92.88K,0.47%
44599,438339,423852,444683,416954,76.60K,3.40%
44598,423922,414119,426148,411763,31.20K,2.37%
44597,414121,415665,418998,409633,46.32K,-0.37%
44596,415676,372878,41689,370411,95.49K,11.48%
44595,372878,368902,373043,362973,50.35K,1.08%
44594,368902,387112,388538,366823,53.74K,-4.70%
44593,387097,384756,3923,380379,55.20K,0.55%
44592,384986,379238,387014,366728,61.27K,1.53%
44591,379177,381675,383133,373906,34.10K,-0.66%
44590,381708,377365,386637,373502,42.77K,1.13%
44589,377451,371956,379959,361765,69.45K,1.56%
44588,371643,368001,372154,355432,83.52K,0.99%
44587,368004,369623,388626,3628,107.87K,-0.41%
44586,369506,366913,375018,357293,79.68K,0.72%
44585,366863,362686,37424,329856,153.77K,1.15%
44584,362695,350729,36513,346552,70.43K,3.40%
44583,350752,364677,367498,34116,138.09K,-3.84%
44582,364755,406981,411046,355039,155.80K,-10.41%
44581,407159,416836,434871,405683,65.28K,-2.31%
44580,416778,423653,42558,411609,53.77K,-1.62%
44579,423646,422099,426742,413007,47.32K,0.37%
44578,422093,430805,431796,415594,41.44K,-2.02%
44577,430791,430792,43462,426433,28.66K,-0.04%
44576,43097,430736,437779,425861,31.44K,0.06%
44575,430733,425622,434351,418487,50.50K,1.21%
44574,4256,439,444047,423375,53.42K,-3.05%
44573,43901,42735,442436,424767,53.95K,2.73%
44572,427332,418291,430902,412876,61.78K,2.15%
44571,418322,418489,422438,39697,85.50K,-0.04%
44570,418483,416812,427644,412609,37.51K,0.42%
44569,41672,415513,423044,405743,52.54K,0.30%
44568,415467,430979,431277,4081,88.36K,-3.60%
44567,430975,434316,437723,424811,63.08K,-0.76%
44566,434259,458331,470194,425351,83.74K,-5.26%
44565,458373,464357,475054,456021,55.59K,-1.28%
44564,464302,472939,47556,45704,41.06K,-1.86%
44563,473118,477387,479449,467182,27.02K,-0.89%
44562,47738,462175,479176,462175,31.24K,3.29%
44561,462195,471233,485539,456936,58.18K,-1.92%
44560,471233,464707,479014,46003,60.96K,1.42%
44559,464617,475484,481217,461278,63.92K,-2.28%
44558,475452,507034,507038,473457,74.39K,-6.18%
44557,506782,507836,520163,50459,43.90K,-0.20%
44556,507799,50404,51247,49527,32.34K,0.74%
44555,504064,507896,511402,501968,26.67K,-0.75%
44554,507861,508074,517953,504284,45.97K,-0.03%
44553,50801,485996,513556,480534,56.24K,4.53%
44552,485997,488987,495403,484497,40.89K,-0.62%
44551,48902,469001,493061,46654,57.88K,4.28%
44550,468952,467034,474889,455773,57.53K,0.41%
44549,467045,468557,482702,464384,44.05K,-0.32%
44548,468562,461718,473302,455134,36.93K,1.48%
44547,461722,476304,479972,455238,67.50K,-3.06%
44546,476282,488766,493878,475439,48.20K,-2.54%
44545,488715,483662,494779,465726,80.28K,1.04%
44544,483665,467098,48635,463383,62.54K,3.56%
44543,467036,500759,501961,458482,80.37K,-6.74%
44542,50081,493325,507792,486705,40.30K,1.55%
44541,493145,471384,49487,46834,45.23K,4.62%
44540,471372,475917,499748,470071,68.06K,-0.97%
44539,475966,504776,507902,473419,58.69K,-5.70%
44538,504739,505966,512047,487007,55.59K,-0.24%
44537,505952,505474,519186,500709,56.29K,0.07%
44536,505621,494121,509133,472379,89.68K,2.34%
44535,494055,491964,496893,477978,72.03K,0.43%
44534,491952,536207,538472,425878,168.00K,-8.27%
44533,536315,564952,575436,520089,89.20K,-5.07%
44532,56496,572078,573775,558079,54.94K,-1.25%
44531,572103,568917,590643,564965,66.75K,0.58%
44530,568829,577952,591744,559369,73.66K,-1.58%
44529,577948,572881,588552,567267,58.65K,0.88%
44528,572915,54758,573923,534483,49.28K,4.61%
44527,547659,537472,552803,536543,40.71K,1.93%
44526,537309,589373,591511,535335,104.03K,-8.83%
44525,589351,571671,593873,570298,56.79K,3.08%
44524,571717,575594,576974,559106,56.68K,-0.70%
44523,575732,563048,578551,555425,72.48K,2.25%
44522,563088,587197,592883,556568,76.45K,-4.10%
44521,587143,59724,600026,585283,40.98K,-1.68%
44520,597176,580808,598546,574353,44.53K,2.81%
44519,580834,569083,583359,556263,74.44K,1.98%
44518,569553,603682,609369,565244,100.37K,-5.65%
44517,603678,600742,608145,585319,73.93K,0.46%
44516,600891,636051,636056,586559,115.36K,-5.52%
44515,635979,655149,663112,634395,53.53K,-2.92%
44514,655082,643972,655082,636083,33.98K,1.72%
44513,643986,641333,64906,633814,30.34K,0.41%
44512,641345,647826,654497,623097,63.27K,-1.04%
44511,648067,649228,655833,641219,50.37K,-0.19%
44510,649326,669426,689906,629513,96.21K,-2.95%
44509,669044,675287,684933,663349,66.13K,-0.92%
44508,675279,632764,677633,632764,81.08K,6.72%
44507,632732,614838,632732,613472,34.34K,2.91%
44506,614839,609732,615432,600936,34.89K,0.84%
44505,609743,614115,625603,607424,44.46K,-0.71%
44504,614126,629154,630776,607429,49.91K,-2.39%
44503,629185,632235,635086,60883,61.05K,-0.48%
44502,632217,609122,642564,606515,65.26K,3.79%
44501,609153,613101,624301,596127,61.21K,-0.64%
44500,613096,618422,623937,600057,50.06K,-0.86%
44499,618401,62245,623385,60786,40.51K,-0.65%
44498,622428,605799,629522,603222,63.39K,2.74%
44497,605825,584372,622513,581281,88.47K,3.67%
44496,584381,603125,614529,581126,88.11K,-3.11%
44495,603108,630675,632751,599073,57.13K,-4.37%
44494,63067,608643,636948,606558,51.06K,3.62%
44493,608665,613082,614699,595237,42.67K,-0.73%
44492,613125,606932,617287,597383,37.05K,1.03%
44491,606903,622008,636997,600557,75.69K,-2.44%
44490,622102,660046,666169,620921,105.38K,-5.71%
44489,659791,642769,669671,635437,79.87K,2.65%
44488,642785,620302,64454,61451,80.16K,3.58%
44487,620563,615258,626236,600269,80.15K,0.86%
44486,615275,608655,616514,591434,53.39K,1.09%
44485,608611,616692,623292,601619,49.93K,-1.32%
44484,616725,573482,628928,568748,121.48K,7.54%
44483,573458,573704,585065,568668,59.84K,-0.06%
44482,573801,560145,576974,543144,73.62K,2.44%
44481,560159,574806,576357,541554,74.85K,-2.54%
44480,574773,546869,578141,544578,73.84K,5.10%
44479,546877,549425,564322,541008,104.43K,-0.46%
44478,549425,539241,554308,537117,64.65K,1.91%
44477,539147,537855,559779,536593,64.05K,0.24%
44476,537839,553252,553256,534764,75.68K,-2.78%
44475,553232,5147,556761,504395,116.26K,7.49%
44474,514693,492295,518724,490601,76.63K,4.55%
44473,492273,482004,494817,469586,66.92K,2.13%
44472,482001,476654,491652,47123,42.41K,1.12%
44471,476669,481472,483069,474517,39.82K,-1.00%
44470,48146,438244,484352,432929,94.66K,9.86%
44469,438233,415345,441012,414167,64.32K,5.50%
44468,415368,410231,425712,40815,48.21K,1.25%
44467,410223,421699,427588,409064,60.01K,-2.73%
44466,421726,432009,442932,421439,54.12K,-2.39%
44465,432034,426858,439073,407866,69.91K,1.21%
44464,426868,428187,429593,417145,46.35K,-0.31%
44463,428199,448674,45112,409085,128.88K,-4.57%
44462,448692,435507,449498,430901,74.54K,3.03%
44461,435516,406608,439767,405857,93.98K,7.13%
44460,406513,430123,436193,396468,142.55K,-5.18%
44459,428706,472408,473239,425471,77.96K,-9.25%
44458,472387,482999,483419,468666,41.98K,-2.21%
44457,483067,472839,48761,470705,43.64K,2.17%
44456,472828,477482,481559,467888,50.16K,-0.97%
44455,47748,481323,484806,470403,60.91K,-0.80%
44454,481306,470708,484365,467439,63.40K,2.24%
44453,470775,449502,472476,447187,65.33K,4.73%
44452,449495,460608,468077,434632,96.15K,-2.42%
44451,460623,451626,463864,447552,44.52K,1.99%
44450,451619,448449,459756,447666,41.58K,0.71%
44449,448428,463859,470216,442836,75.62K,-3.33%
44448,463856,460576,473057,45609,73.63K,0.70%
44447,460614,467741,473169,444937,100.48K,-1.54%
44446,467796,526742,528853,430724,187.56K,-11.19%
44445,526721,517694,527262,510028,69.46K,1.75%
44444,517686,499187,518782,494924,57.30K,3.71%
44443,499184,499993,505346,494614,48.14K,-0.16%
44442,49999,492695,510088,483773,88.08K,1.47%
44441,492743,488178,503553,486129,80.21K,0.93%
44440,488194,471292,49121,465331,74.38K,3.58%
44439,471304,469891,48217,467093,71.48K,0.29%
44438,469927,487771,48886,468769,61.68K,-3.66%
44437,487774,488997,496217,478701,47.62K,-0.24%
44436,488971,490628,492894,484285,36.73K,-0.34%
44435,490643,468302,49142,463715,62.47K,4.77%
44434,468316,489944,493478,463604,73.79K,-4.41%
44433,489945,477074,492302,471633,63.54K,2.68%
44432,477147,495325,498474,476236,74.26K,-3.68%
44431,495397,492554,504988,490386,75.37K,0.58%
44430,492545,488704,494803,48151,49.32K,0.77%
44429,488758,4933,497191,482935,18.20K,-0.91%
44428,49324,467567,493433,466468,83.19K,5.49%
44427,467559,447259,470123,439867,77.92K,4.54%
44426,447238,446911,460049,4423,22.36K,0.07%
44425,446916,459075,471406,444413,84.14K,-2.84%
44424,459963,469916,480024,456721,2.41K,-2.12%
44423,469913,470826,473441,455641,58.11K,-0.19%
44422,470815,478096,480909,461172,64.29K,-1.52%
44421,478091,44404,47836,442424,75.27K,7.67%
44420,444034,455623,462138,438147,81.07K,-2.55%
44419,455643,455932,467365,453679,75.43K,-0.06%
44418,455938,462818,466634,446812,80.55K,-1.49%
44417,462843,437949,464607,428241,117.08K,5.69%
44416,437928,445849,452841,433144,105.25K,-1.84%
44415,446142,427847,446973,42611,112.84K,4.25%
44414,427954,408684,432534,399054,111.93K,4.72%
